ID,Age ,Income,Car,Prop,Biz,Debtmonthly,debtmaturity,family,responsibility,skepticisim,determinism,introvert,informed,cash_p,satisfaction
9125,33,35226,38525,1108807,144439,7828,113,2,3,2,4,4,1,1,2
9126,31,39915,56072,666613,666928,2610,18,4,1,4,2,3,4,1,3
9127,26,28717,71892,736153,240611,7189,47,3,1,2,4,4,5,2,5
9128,35,9954,12220,895118,602133,5851,29,5,4,3,5,1,3,5,4
9129,35,33139,76653,164743,440539,2721,141,2,2,1,2,1,4,3,1
9130,35,37403,16635,1230116,336166,8422,171,3,5,3,1,3,3,3,3
9131,33,21973,89206,1244377,925321,1969,58,4,3,2,4,2,4,2,2
9132,35,16245,77722,467242,969204,1190,226,3,1,2,2,3,4,1,1
9133,27,18032,60551,160960,548879,5543,39,2,4,3,4,5,3,1,2
9134,29,29167,87636,565077,978849,7957,177,4,4,4,2,2,5,5,3
9135,26,38634,81847,230171,807756,8243,204,3,4,2,5,5,1,5,1
9136,24,25556,79388,116888,688803,49,129,1,5,3,1,3,3,1,5
9137,30,30497,76681,1183448,464060,67,46,5,5,2,2,3,5,4,3
9138,28,9239,27411,184986,163667,4849,86,5,5,5,5,1,4,1,5
9139,31,23936,78277,615020,1029898,2920,182,5,4,3,3,2,2,1,2
9140,35,30643,9111,762594,1096706,8676,8,5,3,3,1,1,2,1,2
9141,33,16194,51356,615378,707046,1922,127,4,2,4,5,5,4,4,4
9142,26,36646,42316,838437,73704,9092,130,3,3,1,4,1,2,2,1
9143,25,39801,53843,644185,503007,3227,147,4,5,1,1,3,4,2,5
9144,32,27625,15840,468724,990504,7148,235,5,3,1,5,3,4,5,2
9145,24,11740,79973,721243,337273,5489,146,1,4,4,3,5,3,1,5
9146,33,31189,17717,386079,1002486,9529,178,5,1,5,5,5,3,4,2
9147,35,26362,71106,528414,397075,8082,218,1,2,2,2,5,3,3,1
9148,32,14012,11128,998503,836427,8672,237,5,5,1,1,3,3,5,4
9149,31,20735,73287,515450,71302,1535,38,2,2,5,4,5,1,4,4
9150,35,14930,2839,85102,1115582,9667,18,4,3,1,2,5,4,3,4
9151,32,35231,10691,1194441,778086,5319,196,2,5,5,3,3,4,3,4
9152,35,10303,32886,707717,379183,3320,57,4,5,4,3,2,4,4,2
9153,27,10882,81197,983940,1144387,523,226,4,4,1,5,1,4,1,2
9154,29,20152,26047,1061410,556009,4242,135,4,4,4,5,3,5,1,3
9155,31,44217,18240,596276,716318,1192,218,1,5,1,1,3,1,2,1
9156,33,44509,75710,408274,390208,9110,165,4,5,5,3,1,1,4,4
9157,34,35264,24505,383238,87080,2997,47,3,2,3,5,5,4,1,1
9158,30,14102,43709,772372,151180,5306,88,2,5,2,3,4,2,5,4
9159,27,8980,19195,123778,845456,7416,87,5,2,2,1,3,2,5,5
9160,24,42439,63075,939449,1149762,9995,190,3,4,1,3,2,5,1,2
9161,34,16476,80578,812764,910871,9290,154,1,5,5,5,1,1,3,5
9162,34,34573,6929,1049993,241893,129,67,4,4,4,4,5,1,1,1
9163,29,41272,70374,426014,613779,9272,8,4,4,2,1,1,1,2,3
9164,33,23406,55607,51176,997142,6801,31,5,5,2,5,5,3,5,3
9165,30,33021,51609,971500,576093,8012,95,1,5,4,2,3,4,5,5
9166,33,10410,15601,1084528,261318,6684,100,1,4,1,2,1,5,3,2
9167,33,30998,64282,327967,377145,2152,89,4,2,4,4,4,2,1,4
9168,34,40086,28428,607070,941964,5496,222,2,4,5,5,2,2,4,4
9169,32,43127,10410,948756,955801,5496,151,4,5,1,1,2,2,5,5
9170,31,31499,21641,671332,983884,6239,62,5,4,2,4,2,3,4,2
9171,30,11853,9502,576278,619198,4823,3,1,5,3,5,2,5,5,4
9172,29,26802,30024,1145686,928309,6295,151,1,5,1,1,4,3,1,5
9173,31,38233,9489,1018073,336457,695,8,1,4,1,1,2,4,2,1
9174,30,15895,60893,389602,509981,4805,129,3,3,5,2,4,2,3,5
9175,28,36083,34139,962991,1027480,3624,59,2,2,4,3,1,2,1,4
9176,34,19489,23175,581771,420618,601,163,3,2,4,4,1,4,4,3
9177,31,40320,37722,1222527,33604,8271,128,5,2,4,5,1,5,2,1
9178,35,29308,30920,988251,1513,9676,34,4,4,1,2,2,5,2,5
9179,26,26853,21486,175133,450861,6532,17,4,2,3,2,2,5,4,3
9180,33,15526,77737,576161,1072956,8947,153,5,2,3,5,2,3,2,1
9181,29,9110,40816,100935,46906,6442,90,5,4,5,2,1,1,4,4
9182,26,26605,26555,393228,464449,9059,88,3,5,1,2,4,5,4,4
9183,34,30563,64638,986450,317195,1645,21,3,3,2,5,2,1,2,3
9184,31,18484,7476,802355,255339,7067,195,1,4,1,1,1,1,4,5
9185,29,22213,30053,724065,722038,819,153,5,2,4,4,1,2,1,3
9186,34,44620,85058,376401,139316,1863,202,1,3,5,3,4,4,1,2
9187,24,44129,42764,393593,53795,6392,104,2,2,1,2,3,1,4,2
9188,31,15806,3143,1248087,406307,8579,112,2,3,3,3,5,3,1,4
9189,30,41170,13432,1243327,516777,1385,43,5,5,5,5,5,1,1,3
9190,35,11552,81225,542581,1094952,1439,108,2,4,2,1,4,2,4,1
9191,24,24421,11579,271833,303088,7006,33,1,4,3,4,3,2,2,2
9192,27,16223,69368,612688,523418,5717,65,2,3,1,3,5,2,3,1
9193,33,33327,68993,609459,212269,5973,119,4,4,4,3,2,4,5,1
9194,33,17044,54959,554664,1047963,6490,105,4,5,3,1,2,2,1,4
9195,33,16637,35719,153794,585184,7711,157,5,4,1,2,1,3,3,3
9196,28,18158,73349,982980,171127,7303,167,4,4,1,5,3,2,2,1
9197,25,36335,72095,627988,178085,5166,139,5,4,2,5,2,1,1,3
9198,31,23555,29737,1025255,457412,6667,64,2,5,3,4,5,4,2,5
9199,27,32248,74866,1180250,716489,9866,224,4,1,5,3,5,1,4,3
9200,31,37389,77904,365280,852659,5055,200,2,4,2,2,5,3,3,3
9201,31,25461,59928,1184398,549478,7876,147,5,3,2,5,2,1,5,1
9202,25,32001,77409,481046,401218,1149,229,1,3,1,1,5,5,2,3
9203,30,41699,60649,322055,470861,6448,111,3,2,3,4,3,3,2,4
9204,29,27526,18699,730906,220413,9309,197,2,5,1,2,1,1,5,4
9205,30,13531,19165,516359,577343,3551,234,2,5,5,2,3,3,3,4
9206,29,14480,15237,1189566,624404,8086,140,1,3,2,1,3,3,5,5
9207,35,23488,14626,235720,562646,1226,213,4,5,1,3,1,1,1,3
9208,26,10727,19238,109482,1000965,5586,121,3,1,5,2,5,3,4,4
9209,28,40840,41015,646637,144574,8926,183,2,1,2,3,2,3,1,1
9210,30,23502,66226,101257,771196,236,208,1,2,2,1,1,1,5,5
9211,33,35560,16330,267232,67051,6864,35,3,4,5,1,5,2,2,4
9212,30,35976,60387,489771,789789,5526,59,2,2,1,2,5,1,5,1
9213,32,27417,2521,992467,1091637,7365,171,3,2,3,4,2,2,4,2
9214,32,21736,17111,868208,92932,1045,180,4,1,5,3,4,4,2,4
9215,30,41963,35047,1085892,110653,2000,41,3,2,2,1,1,3,1,3
9216,24,27595,43487,24601,715933,5885,62,4,4,3,1,2,5,5,2
9217,28,22883,79755,741489,1237378,4679,8,1,1,3,5,3,4,2,3
9218,24,10672,49373,1019831,768098,3694,91,1,2,5,5,2,2,2,1
9219,33,42190,25079,929661,775465,885,155,1,1,1,5,3,5,1,1
9220,24,31084,88023,445445,1144463,2838,232,3,1,3,3,3,3,2,1
9221,28,25824,63691,394952,324575,5806,167,5,1,2,2,1,4,1,4
9222,28,43124,78744,1209976,631177,1213,52,3,5,5,5,4,3,2,4
9223,25,9171,89120,1118927,1149642,9692,178,4,4,4,1,2,1,3,3
9224,24,26083,13059,581683,437241,2689,201,4,3,3,3,4,3,2,1
9225,34,10705,12866,138812,715427,2670,197,2,5,5,1,3,2,3,1
9226,29,13770,13524,1222561,379066,3467,95,2,1,2,1,3,4,5,5
9227,34,11685,53827,488703,33112,2661,68,5,1,1,5,4,4,2,3
9228,33,24640,66178,1129754,194785,7676,45,5,4,2,1,5,2,4,4
9229,33,19744,75299,1140108,849370,8683,137,2,1,1,4,2,5,3,4
9230,29,37766,27960,383456,223689,9720,59,1,4,3,2,4,3,3,3
9231,24,9328,13589,948868,167470,1875,216,3,3,2,1,2,5,1,2
9232,27,42348,8536,833502,75015,8563,30,1,3,2,4,2,3,2,3
9233,30,12018,11053,656661,897812,3846,76,4,2,1,5,5,1,4,4
9234,25,16223,51941,172138,641818,6156,123,5,5,1,5,3,3,2,4
9235,34,23600,421,891173,1200185,9053,147,1,2,5,4,2,5,2,5
9236,33,42459,28854,626494,913160,8135,163,4,3,1,4,4,5,5,4
9237,27,15520,45425,1093667,1000902,2668,178,3,4,4,3,1,2,3,4
9238,27,29317,68432,737646,881255,7140,90,4,5,4,3,2,1,3,1
9239,28,10702,21646,349470,368251,5869,114,2,5,1,1,2,2,2,1
9240,30,8285,81188,45338,392463,3953,93,3,2,1,4,2,4,1,4
9241,24,33340,81268,176364,364112,423,202,2,1,1,3,3,3,2,4
9242,24,38561,6105,165496,709896,9272,157,5,2,4,3,5,1,2,2
9243,25,26439,70055,147444,929025,7400,238,5,4,1,3,3,1,4,4
9244,25,14660,86173,421694,987335,7436,43,5,1,5,3,1,5,5,2
9245,26,8265,31029,246849,375257,9252,190,1,5,1,3,5,2,5,2
9246,27,39493,89087,370035,520665,8956,36,4,3,5,3,5,4,1,3
9247,33,38223,18136,723066,31282,9191,127,5,2,4,2,4,2,5,2
9248,27,17851,10285,53335,870593,7991,68,1,3,2,4,4,5,4,5
9249,33,11445,38520,927989,667955,8277,131,4,1,1,4,3,4,4,5
9250,34,29122,69247,537432,745258,7161,202,1,2,2,3,4,4,5,5
9251,24,43814,58114,433266,622156,8548,212,1,3,3,2,4,3,5,2
9252,33,23353,39942,1242533,912968,4823,139,3,5,5,2,4,4,3,3
9253,25,35443,40031,396324,5775,6178,129,4,1,3,5,3,1,3,5
9254,33,19511,35955,1020995,670854,2218,68,5,1,3,5,4,5,5,2
9255,31,32404,28008,808419,522469,5895,94,2,2,1,2,1,2,3,4
9256,30,39146,36685,1076901,277580,240,110,5,4,1,4,1,2,4,2
9257,29,21376,23930,721872,895898,4100,158,5,3,1,3,3,1,2,4
9258,34,38917,18990,1143221,470247,4329,207,5,3,2,3,5,5,1,1
9259,29,17664,47465,405095,552110,7873,25,1,2,1,3,2,1,5,2
9260,26,43736,43625,410764,1138853,9512,207,4,3,3,1,4,1,2,2
9261,30,38530,12582,976122,245425,3990,94,4,1,4,1,1,1,4,2
9262,25,33162,81815,591159,788004,3475,78,1,4,2,2,1,1,4,4
9263,33,37016,51754,729059,840194,3050,145,3,1,3,4,2,2,5,2
9264,27,8845,24347,748663,503498,6415,83,4,5,1,2,2,5,3,1
9265,26,43175,35934,1071556,899203,4196,160,3,4,3,3,2,1,4,3
9266,27,30609,80850,930749,403058,5529,125,2,1,3,3,4,3,2,5
9267,29,23955,39785,260820,550591,2040,64,5,4,1,1,4,5,2,1
9268,25,16970,34303,85831,1061098,4777,176,4,3,5,5,3,3,5,3
9269,27,36188,59265,440351,1123083,2911,41,5,2,2,2,2,2,3,2
9270,29,12718,1207,922593,206428,4990,158,4,4,4,4,5,3,4,2
9271,33,17587,14846,661181,440505,5038,152,4,3,4,1,5,3,1,5
9272,28,21645,87962,688924,979323,5188,207,3,5,2,4,5,1,3,1
9273,27,34189,4015,828362,940026,5017,107,4,2,2,3,5,2,3,1
9274,33,39227,48313,188844,1028308,9724,140,2,2,2,5,2,4,3,3
9275,33,10875,22660,162686,628013,5402,73,2,5,4,1,1,3,2,2
9276,26,12776,4064,910725,432746,2510,66,2,4,4,4,2,5,1,1
9277,33,13823,81513,866012,489874,9584,58,4,1,5,1,4,1,3,4
9278,26,17154,3862,22205,926305,6233,114,4,2,4,5,1,2,5,2
9279,29,11446,12875,387687,336111,2617,224,3,4,5,4,4,5,5,3
9280,28,9001,70330,193496,816480,4605,14,5,5,3,2,3,4,1,1
9281,29,9360,26287,382479,41084,5455,185,4,4,4,2,5,2,2,1
9282,29,18282,26568,1028697,238498,9189,236,2,4,1,5,3,5,1,5
9283,34,27729,50459,123625,60571,6003,75,1,2,1,2,1,4,4,5
9284,25,12104,68537,181481,547127,6029,37,4,3,5,4,2,1,4,1
9285,34,12876,76048,685900,1093166,8778,100,4,2,4,3,5,2,1,1
9286,32,24785,72672,860883,27097,7638,127,1,4,2,3,4,2,3,4
9287,24,11883,28817,1123009,762832,6523,2,1,5,3,3,2,1,2,5
9288,27,26738,40476,985512,493167,8177,122,2,3,5,1,1,2,5,3
9289,31,44852,76472,577345,96558,4071,64,5,1,1,3,4,3,1,1
9290,26,41119,28650,62512,1176075,1970,55,1,2,1,3,4,4,4,5
9291,28,16708,28729,860821,631784,7418,114,3,5,4,2,5,5,1,2
9292,28,36787,47268,395072,511846,3932,198,4,1,1,4,5,4,3,3
9293,32,17355,30503,116728,573396,3089,121,4,2,1,1,5,2,5,4
9294,27,19344,88466,369177,1122969,4246,234,4,2,4,2,2,5,1,2
9295,25,36324,6354,805434,260132,2088,195,4,5,2,1,5,1,3,1
9296,28,12157,69473,821159,898244,611,99,2,3,1,4,3,4,5,1
9297,33,31391,40794,545314,840066,9869,23,4,5,1,3,5,3,3,3
9298,28,30117,54955,887514,639097,3849,230,2,1,3,5,2,2,1,2
9299,35,28602,21252,1039078,955300,3661,95,4,3,2,1,4,1,2,2
9300,31,11514,14677,29201,567031,2902,81,4,4,1,3,2,2,3,3
9301,28,31120,30449,508133,912679,7252,113,2,4,1,3,1,2,2,2
9302,31,42134,10109,271753,1066261,5480,226,1,5,4,1,3,5,5,1
9303,34,18466,63384,28782,309862,2352,78,4,2,2,2,3,3,2,1
9304,34,29642,54653,25489,109738,4789,95,4,5,1,4,5,4,4,2
9305,32,30979,27885,636646,698923,4037,127,4,4,2,3,4,4,5,4
9306,33,43449,4438,134138,222334,9699,75,2,4,3,4,3,2,2,4
9307,32,36491,16294,15123,105036,6579,237,4,1,5,3,5,5,5,4
9308,27,9281,7394,578871,385462,2263,197,2,5,3,1,3,5,4,2
9309,32,29785,45369,948799,1222984,1933,134,5,4,4,1,2,5,3,3
9310,33,12509,25346,144219,423328,7667,90,1,1,1,3,4,2,5,2
9311,34,33118,11069,1235142,541236,2014,66,5,5,2,3,4,4,3,1
9312,30,16335,13961,141969,459479,1875,236,2,4,2,4,3,5,4,5
9313,30,40725,76339,418108,374887,2424,192,4,4,5,1,3,4,5,5
9314,33,20446,1296,616069,487646,4812,127,2,4,5,3,1,4,3,3
9315,27,24827,39778,7702,1195674,6656,7,1,4,4,4,3,2,1,1
9316,28,39597,36284,966664,1111835,6999,80,4,1,5,4,2,5,1,1
9317,24,33214,85075,178153,188191,6623,105,4,2,4,4,4,1,2,2
9318,32,30319,54962,86517,2317,2374,212,5,4,3,2,2,4,3,1
9319,33,38235,726,402387,416104,856,118,5,3,5,1,4,5,4,3
9320,30,29605,52145,1189214,42597,2344,6,5,4,3,3,4,1,2,4
9321,24,32402,17,709499,249442,8755,117,5,1,1,2,3,3,3,2
9322,24,17840,70492,73985,284327,3595,80,1,2,3,2,3,2,2,3
9323,25,19547,56078,470993,956732,338,236,5,3,4,1,2,4,5,2
9324,31,18582,52404,761365,345853,613,163,3,1,3,5,1,3,1,2
9325,31,38542,40880,181048,133106,6768,122,2,4,3,5,5,3,2,2
9326,25,26731,47001,606503,433543,7097,170,2,3,3,3,1,5,5,1
9327,29,20240,5689,792411,178531,5957,126,3,1,2,4,5,2,2,2
9328,29,37552,38466,464834,740537,5259,161,5,3,1,1,3,4,2,2
9329,24,38850,53749,113093,1088492,10000,204,2,1,5,2,5,4,1,2
9330,25,39441,6559,1098821,475651,8601,238,1,3,3,1,1,4,3,1
9331,35,8794,49039,1200869,892241,6071,128,1,4,1,3,3,1,5,1
9332,31,40399,6339,471036,296123,652,172,4,1,3,4,3,4,4,3
9333,27,38216,43434,119028,624865,1688,114,1,3,1,4,4,1,4,5
9334,33,35352,41527,207136,406960,3509,27,1,3,3,3,5,2,1,4
9335,25,18233,39332,1247237,1155831,8278,70,1,4,1,5,4,1,4,4
9336,26,42323,73482,1090718,660908,6319,61,1,5,5,3,4,5,2,3
9337,32,44684,45150,783790,363350,2531,70,4,1,2,1,4,2,2,5
9338,29,18783,85891,544637,523591,5796,178,5,4,3,3,1,4,4,3
9339,33,19326,56847,1134095,1064332,2133,56,1,5,5,3,4,3,2,3
9340,35,12304,87151,782028,140198,9925,211,5,4,4,4,3,5,4,1
9341,30,43307,70534,90733,817867,8790,181,2,1,3,2,2,4,2,3
9342,34,9054,25697,774421,103063,8736,76,1,5,1,4,5,5,1,3
9343,33,19455,56531,298215,654497,8115,196,5,4,4,1,2,2,3,4
9344,34,36861,28444,227402,1192212,5418,233,4,4,2,3,3,3,1,5
9345,29,33871,39500,423975,516553,7626,176,1,4,5,4,2,5,1,5
9346,35,32279,73534,231887,988547,5543,203,4,2,4,3,2,1,3,2
9347,27,25613,38485,1096521,1191625,259,44,4,1,5,3,2,2,4,1
9348,30,44722,3553,323586,765205,2989,18,2,3,5,2,2,4,1,4
9349,32,44982,1196,175132,641140,4108,198,4,4,2,2,5,4,3,5
9350,28,43638,29199,1224692,448956,6861,177,4,5,4,3,4,4,5,4
9351,30,19098,56222,506504,36394,1460,115,3,2,1,2,1,1,5,1
9352,32,20635,65541,971159,1105440,3382,159,1,5,4,5,4,4,5,4
9353,33,41793,45760,1159801,977985,5618,81,2,4,2,5,3,3,3,4
9354,29,26678,69183,151908,122996,2560,173,4,5,2,4,2,1,4,5
9355,29,31660,67965,861997,829988,3756,2,1,3,5,3,3,3,3,5
9356,33,29876,70599,44469,96747,5476,90,2,3,4,5,2,4,1,1
9357,31,15456,36083,1105541,961205,1972,82,2,5,2,4,3,2,2,5
9358,35,26973,71511,1139606,624788,105,198,2,3,2,5,1,1,2,2
9359,30,17622,65193,63605,1091470,6528,69,2,2,1,1,2,2,4,4
9360,30,23144,77857,962160,925453,1344,47,5,1,1,1,1,5,5,1
9361,35,21695,37668,217269,71175,9441,169,3,3,4,4,4,5,2,1
9362,31,27345,27774,175402,380407,6593,199,1,1,1,1,1,3,4,4
9363,30,28980,19715,380018,238823,4204,114,5,3,2,4,1,1,5,4
9364,29,11131,60363,474282,812078,1151,112,1,3,2,2,4,5,3,1
9365,27,31154,7028,1039000,1090128,2487,232,3,4,4,4,5,4,3,3
9366,29,40471,49209,1041957,556620,837,23,5,3,4,5,3,5,4,4
9367,33,29083,79743,446128,19112,1906,157,3,3,2,4,2,5,2,5
9368,27,34643,3784,348781,356416,8446,73,1,2,5,5,5,2,5,3
9369,33,41489,70404,716004,111736,217,94,1,4,4,3,2,4,3,5
9370,27,18759,85434,263464,473967,3586,220,5,5,3,5,4,3,4,5
9371,28,14875,15253,860128,721498,934,135,4,2,3,3,2,5,5,3
9372,30,36951,80460,1003751,1041464,1488,234,5,4,5,2,3,1,3,3
9373,35,10509,29103,66105,1118806,1409,71,5,4,5,1,5,3,2,5
9374,27,35700,84939,875765,186624,8220,58,3,2,2,4,1,3,3,4
9375,35,20825,81235,1100905,490439,1391,219,4,3,4,4,5,4,5,5
9376,26,44669,37198,44099,33852,1836,122,4,3,1,2,4,1,1,5
9377,24,29221,64777,1040629,256671,8796,101,3,5,3,4,5,5,3,2
9378,29,41259,58343,775508,318380,5470,19,5,2,1,3,4,5,1,2
9379,35,11431,49078,122682,1142766,5991,187,4,5,2,5,1,4,4,2
9380,26,44206,33229,874664,676505,8415,67,5,4,4,1,4,2,5,1
9381,34,21961,15438,305431,760603,2851,99,5,5,1,3,1,3,4,1
9382,31,13324,42640,383617,940794,6391,167,5,5,1,2,2,2,4,1
9383,26,40146,57999,915940,536641,4318,93,4,5,5,2,3,1,3,1
9384,26,14919,74863,267414,837920,5229,139,3,1,2,3,4,5,1,2
9385,32,13786,66373,874960,526476,2641,91,1,5,3,4,2,5,2,3
9386,25,30020,66335,135951,801757,5256,155,3,1,3,4,4,4,3,5
9387,35,41113,54469,934100,426219,3025,1,5,5,5,1,1,4,3,5
9388,29,29154,40181,719822,579853,6544,216,1,1,4,3,3,4,1,5
9389,29,18181,63014,852657,572079,6103,38,4,3,5,1,4,3,3,4
9390,24,13692,9587,1093901,119614,8684,6,1,4,5,2,5,4,4,5
9391,29,17871,70607,547577,867336,1857,204,3,4,3,1,2,5,4,4
9392,27,9607,70501,84919,308237,6738,224,2,5,5,5,4,1,1,3
9393,25,26361,89413,581760,958155,6419,174,1,3,2,4,5,4,1,4
9394,32,34431,82271,388635,1213136,7135,211,5,3,2,1,3,1,4,5
9395,25,38055,35248,581195,1041461,629,14,4,4,4,4,3,3,2,3
9396,24,26861,16899,754493,48735,1541,13,3,1,4,3,2,2,4,2
9397,35,8353,21521,435487,188864,9883,216,1,1,1,3,3,2,1,2
9398,27,30324,52593,354519,333723,2418,91,4,5,5,1,1,2,1,5
9399,35,39096,2770,379979,916812,2089,9,5,5,3,5,3,3,3,2
9400,35,31609,38111,280361,1125712,281,116,5,5,3,1,2,1,2,1
9401,33,33920,57431,557734,270105,6129,39,3,1,1,2,4,2,5,5
9402,32,40539,13422,742163,122692,2257,25,4,2,3,5,1,5,1,5
9403,28,12160,62266,494598,849068,2165,13,5,3,2,5,4,5,5,1
9404,35,9419,45629,960853,25842,3492,3,3,2,1,1,4,3,5,2
9405,24,29593,79640,726807,534485,666,229,5,1,2,3,5,4,3,3
9406,27,28174,47748,830455,795933,8713,201,4,3,4,3,1,3,3,3
9407,35,28536,72645,1013355,230466,6458,197,5,3,3,4,2,1,2,2
9408,31,40245,40170,420066,424856,3634,22,4,4,2,3,3,4,1,1
9409,26,18425,15082,132168,43508,7757,224,2,5,2,2,1,5,5,3
9410,33,42204,28874,1208581,354895,7751,173,1,4,5,5,1,5,1,1
9411,30,26353,44245,981005,163562,36,229,3,5,1,4,1,1,1,2
9412,29,18622,48978,1097094,802879,867,147,3,4,3,5,4,3,4,1
9413,32,40637,3447,121991,228432,9212,97,4,3,4,1,5,5,4,4
9414,35,21715,14930,131868,748731,3972,37,3,3,2,3,3,3,1,2
9415,24,36061,71432,47003,949470,3594,48,4,3,3,2,1,2,3,1
9416,30,13503,7061,307065,290169,907,198,1,5,1,1,1,4,5,1
9417,30,31774,23795,936557,54217,679,131,4,3,5,4,1,5,5,2
9418,33,13985,74391,468491,140934,8286,33,4,5,1,5,2,3,2,2
9419,28,43706,58473,26685,1060439,49,12,2,1,5,3,1,5,4,3
9420,24,37765,76166,258211,628617,1353,46,3,1,2,5,1,3,5,5
9421,35,9568,4163,1025669,985148,9460,51,4,3,3,5,2,2,5,5
9422,26,41335,24181,641348,278696,183,61,5,2,3,1,3,5,2,1
9423,31,19572,8154,587026,1092869,108,79,4,5,4,2,1,1,5,4
9424,25,13146,61360,973729,989638,6761,16,2,4,2,4,4,2,4,2
9425,30,32875,79514,599316,951190,3245,52,2,4,4,1,2,1,4,4
9426,26,27613,60146,89110,742861,572,136,5,2,2,5,4,1,5,3
9427,28,24081,82474,977029,559057,2453,121,1,5,3,1,3,3,1,3
9428,30,30557,71454,317453,373711,8837,207,5,3,5,4,1,1,1,3
9429,34,31626,60602,1171067,504948,6708,171,1,1,2,1,2,4,3,2
9430,27,36095,58068,199731,1091318,2333,46,3,4,1,1,3,4,1,3
9431,32,44144,34521,469232,342710,9088,130,5,1,4,3,2,1,4,1
9432,30,18145,66433,784203,1152221,5858,125,3,3,5,1,1,2,5,4
9433,31,41233,18341,353462,896306,857,215,1,5,5,4,4,3,3,3
9434,30,12904,27083,328790,672807,8788,130,5,5,5,3,1,1,2,2
9435,25,42318,89100,380927,775679,6047,155,2,2,2,1,2,4,3,1
9436,31,36192,85758,773524,1190186,4348,120,5,3,4,1,1,5,3,4
9437,31,32505,74999,568166,911437,5008,114,3,1,3,1,2,4,3,4
9438,33,19683,15948,9616,1041501,9184,83,2,4,3,4,2,3,5,3
9439,30,27180,87858,1219379,583380,8559,134,1,3,2,1,5,3,5,3
9440,24,38953,72892,1234133,552070,6515,71,3,2,2,5,2,4,3,2
9441,34,31356,24765,1137368,948386,2213,27,1,3,4,2,4,4,3,3
9442,34,19231,50172,1136585,1021872,7921,90,2,5,5,5,1,3,2,4
9443,26,29058,27249,962879,30791,7506,25,4,5,1,1,2,3,2,2
9444,24,40301,89070,522101,266086,2579,158,5,1,3,3,1,3,4,3
9445,32,21655,24102,210730,1049386,6696,228,5,1,4,4,3,5,5,5
9446,33,31300,21093,588525,352901,8669,136,5,3,1,5,3,4,5,5
9447,31,40723,16984,561035,597765,8010,78,1,5,2,4,1,3,5,2
9448,28,15371,85721,430685,603272,6327,51,1,2,1,5,1,5,4,2
9449,30,37040,30974,972765,194434,7891,234,2,1,3,3,1,1,3,2
9450,33,34492,16389,1050850,493555,5953,153,4,5,4,3,4,2,2,2
9451,35,11687,40446,60025,840252,7329,240,3,3,2,3,4,4,4,4
9452,24,13302,29994,395909,882825,7439,67,2,4,4,4,5,4,4,3
9453,25,22387,40131,378632,113524,1910,145,4,4,1,5,3,3,4,2
9454,35,35797,27563,913095,839668,9961,45,4,4,1,5,2,1,2,4
9455,26,13055,58052,899254,1206025,6143,217,2,4,3,1,5,1,4,4
9456,29,38344,22568,1216345,737665,8399,210,3,2,3,2,5,4,3,4
9457,34,23542,29996,1178251,1114912,2706,46,1,4,4,4,2,1,1,1
9458,34,26642,23266,1001440,921057,9896,73,1,4,4,5,3,1,2,1
9459,31,38441,66006,1045559,839487,4964,119,3,3,1,1,3,1,4,3
9460,26,41298,85656,183302,792819,3849,224,4,5,4,3,2,5,2,1
9461,24,42581,79851,651065,519357,8318,179,1,3,4,5,4,4,1,3
9462,35,30700,9526,185934,1135044,6548,16,2,2,4,1,3,1,1,1
9463,32,43439,29163,34213,332298,7379,147,3,5,2,4,2,2,5,2
9464,25,37614,64839,735668,184705,2894,228,1,1,4,1,3,4,1,2
9465,35,36649,81070,228503,1073895,5865,177,5,1,1,3,3,1,3,5
9466,32,25551,7872,719808,808652,8907,69,5,3,5,1,4,5,2,3
9467,35,32006,71500,1153747,1176340,6085,18,2,1,2,5,5,5,3,4
9468,34,8601,83828,911458,824553,7695,60,3,5,1,3,5,1,5,2
9469,31,42003,5728,821387,276780,8086,143,4,2,4,5,2,1,2,2
9470,35,31999,404,1243965,198222,2577,71,4,3,1,5,4,2,2,1
9471,26,23790,29909,315859,232486,5031,48,4,3,4,2,4,1,4,2
9472,26,29931,25491,427342,353644,9381,168,1,2,1,5,2,4,5,5
9473,24,24479,75805,1016271,117987,7041,131,3,4,2,4,2,1,4,2
9474,32,25320,58966,539631,1218203,225,151,3,4,2,2,3,3,5,5
9475,28,26993,39113,1150868,428727,8938,27,3,1,5,4,5,5,4,1
9476,25,29059,44504,1123781,1063165,6844,14,1,4,5,4,4,2,1,1
9477,25,11655,60836,995451,428925,8550,58,2,1,4,3,1,4,2,3
9478,28,41215,70876,1031155,302106,8584,61,1,1,1,1,5,5,2,5
9479,25,22755,38340,71403,364713,3225,200,4,2,3,1,4,5,5,3
9480,26,38136,32687,317576,735452,1445,59,5,4,2,4,2,3,2,4
9481,26,23984,78619,831050,378188,8979,110,2,1,5,4,3,1,5,1
9482,29,25011,25315,771648,286447,4963,216,4,2,1,3,2,3,5,5
9483,26,36916,21879,1118128,781151,5238,60,5,5,3,2,2,3,5,2
9484,29,19588,17777,554530,754512,4841,173,3,1,4,3,5,3,4,5
9485,29,27667,41715,886007,1248088,9368,75,3,3,1,4,1,3,4,1
9486,35,10390,48197,565548,196233,4032,147,3,1,4,1,4,2,1,3
9487,32,22042,42957,635931,911218,3146,20,4,5,4,1,4,5,2,5
9488,26,9744,1904,898211,172269,5902,125,3,4,4,5,3,4,4,5
